review_id,user_id,business_id,stars,useful,funny,cool,date
glSph_LMeSKF3pKQPhAMtg,JHa6QhwsnQ3tBfoHwz9pJg,b1s8c1CTlHmLIlNGI9q-mQ,5,1,0,1,11/03/2016 22:46
jKrrkXtZmNMClbTyvaVPbw,JiOTj5M1Fk4Jffnj_t6zHg,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,18/11/2017 20:29
l6NmfZVLNHWNmb44hsI5_Q,jVuzlpwKJeslRyc2IpYBoQ,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,21/01/2010 19:42
0sUzB61BKB9-3l2cFa-eGA,leuWfeo_LS5xGJ2j4jWQMw,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,25/03/2017 00:15
xYxu-nIxiiLCJZRGAUJYAw,LPva2snYp0Fdu8Z1QIXLiA,b1s8c1CTlHmLIlNGI9q-mQ,4,0,0,0,06/12/2015 20:07
7gb20GcD6_BXI2P7z9gp4g,M_uXso_BVNhHXZqrcItUrg,b1s8c1CTlHmLIlNGI9q-mQ,4,1,0,0,01/01/2012 02:09
3yY3EZH_8PHFhCK9e8OVWw,M678aNCdea8cAuoXv97Dlg,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,27/05/2017 21:39
XsbwJIFct_3clzntxLKzNw,M9f1_TmxxKyaGfLN3kAvbA,b1s8c1CTlHmLIlNGI9q-mQ,3,2,3,1,27/02/2011 05:57
qhldoRc-1fK6HvnEab8gMA,M9rRM6Eo5YbKLKMG5QiIPA,b1s8c1CTlHmLIlNGI9q-mQ,3,11,4,9,13/01/2011 02:16
1th7jWNJ0vVagEPunKihqw,Mc-28MJn3ZfvaX1A3NaKwA,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,19/11/2012 06:33
UVr-fBDyzW2GTThmDx8aaA,MCmk6__SocsJalsiE1ef2A,b1s8c1CTlHmLIlNGI9q-mQ,3,1,0,0,13/09/2011 03:20
HOfG3FA9oAKSeXa96u88xQ,MVRQXweLZPK37BGOx0bxQQ,b1s8c1CTlHmLIlNGI9q-mQ,3,0,0,0,07/10/2011 03:42
9HLHAfjNmpdNNaWv_h9eLg,mxZWoyngFpOT3E83-elbjA,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,02/04/2015 05:19
aSG_ZHhiCiheJWEpcdb7Gw,Mz3ZAFChRgBMgaaB5sJU_Q,b1s8c1CTlHmLIlNGI9q-mQ,4,0,1,0,11/02/2011 21:33
pdbSyrOIf5Teb_cNn0eroA,nDY7NX-oJWYk38I5I4X3-g,b1s8c1CTlHmLIlNGI9q-mQ,3,0,0,0,16/10/2013 20:41
uOCN2qbml9ED221d6jCz2Q,nPXVprOV3ioobtAc_s7-CA,b1s8c1CTlHmLIlNGI9q-mQ,4,2,0,0,20/03/2014 13:44
yxyb2Urbyo21HhKTsNAMLg,NsegE9Mqm3GCQeSx0v0tYw,b1s8c1CTlHmLIlNGI9q-mQ,5,2,0,0,22/03/2010 16:51
OhqjzcNBFZlAMUgc_C0fRg,Nu_dH2xMajlCXKsQwexh0g,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,25/07/2013 22:20
ANL09CPFtvwakNSTOhTc8w,o6aKYRcPMBYZ0CP2HCYgBw,b1s8c1CTlHmLIlNGI9q-mQ,5,1,1,1,30/07/2017 17:58
vOAD49_ZXK-HTgyA1ba_4A,o6aKYRcPMBYZ0CP2HCYgBw,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,24/07/2018 19:18
nfRDVzuuNBqPFuctRZlfVA,ofk0TZKpBbAipy2qtRVg2A,b1s8c1CTlHmLIlNGI9q-mQ,1,1,2,0,15/01/2011 00:28
KMSI6uzSZZPK9FxyppnG0Q,oXfIF3YmocEXaw2NYndBKw,b1s8c1CTlHmLIlNGI9q-mQ,5,2,0,1,08/10/2015 16:00
b2ET_JGGe9_2jB-tn7VmyA,pH3MH3LCCNIFSHHEwJMimg,b1s8c1CTlHmLIlNGI9q-mQ,3,0,0,0,11/03/2016 20:08
3f5mPuLNSQkQ0YHxm_IHzw,pvJOFT-w_oVD-EafUnh9ew,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,05/01/2017 01:56
4VFBjI_SPn7o3lG9ucx1oQ,qQjtL1dFKJFUtg2gqiZ5Ug,b1s8c1CTlHmLIlNGI9q-mQ,4,0,0,0,10/09/2016 04:32
vd7CSXZwUBiUEnnQ-hUp0g,quH7oYf3C-_klKjP-cklCQ,b1s8c1CTlHmLIlNGI9q-mQ,4,2,0,1,04/09/2013 17:26
vqCQRW2lo-ait6DvzfC5EQ,RSfV-vEW2T5we12MvNJECA,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,05/09/2017 22:33
kQGLefi8B4XtosB5G0M8KQ,SdJ_D7kirRYOlVDKc8ahTQ,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,14/11/2009 15:52
xpkoas7aDhIhkEqZcEEwkQ,t3QECAEUVJTK6kPBX4hgvA,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,14/06/2014 18:55
gurzMr4UUVloZHuS04J1oQ,TKfUluOOauXKLQP3HicYsw,b1s8c1CTlHmLIlNGI9q-mQ,1,0,0,0,19/05/2018 22:40
yBZNfWyO9p0mE52m6qAVtA,uuHQK3KUOkuuMTjJ2tL0Xg,b1s8c1CTlHmLIlNGI9q-mQ,5,1,0,0,20/05/2016 19:36
-4u4xG-0fTYPSygr1hxXvA,UVl_X-FTy7PcRwHnYEUQtg,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,24/12/2013 21:25
RJnMG5sM8Tzr5EaW32ACiQ,vcExg-qTWlanfMlTn49nKQ,b1s8c1CTlHmLIlNGI9q-mQ,5,1,0,0,24/03/2010 05:09
n-9r5jazGvtc8iP327Q1sA,Vx95vKeUlHhkZEnAecFxQA,b1s8c1CTlHmLIlNGI9q-mQ,1,0,0,0,04/09/2017 01:50
DSJZYEH1XWRTCw7-78hoWQ,wg0Mns4_h1XByP7vKRofHg,b1s8c1CTlHmLIlNGI9q-mQ,5,1,0,0,06/09/2011 22:07
8CUZ2aSj1CvE6kyw1lcElw,WkEfudljFL9-unjGcsmEtw,b1s8c1CTlHmLIlNGI9q-mQ,4,0,0,0,20/08/2013 16:36
7PEFuxVDVGqC2D7LHeZ70A,wTfb2nfzPIyFcYQArdPtuQ,b1s8c1CTlHmLIlNGI9q-mQ,3,84,52,74,09/03/2016 16:59
lClvLXGruQHMv6Qo0zLe6Q,WvG5xcugGeuSCZjBAwYIcA,b1s8c1CTlHmLIlNGI9q-mQ,4,0,0,0,23/04/2014 05:34
3lcwNu95hf2MPWiZ9bR4yg,WVQ8YjsaiKTCJjWjqd0CfQ,b1s8c1CTlHmLIlNGI9q-mQ,1,1,0,1,01/05/2018 15:39
dqQ0jQkpfdNo_8-5GJwMzw,wYiQ7P1c2llpIvmHvHmLow,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,25/03/2017 23:16
CCkZHkVyIF86UgmXBoRHUQ,XgddXOtf3r8szGU8E56__Q,b1s8c1CTlHmLIlNGI9q-mQ,3,1,0,0,29/07/2014 15:36
2SlFGevobsL9CcvFD2Kl0A,xOZXV744FdULLmSLI--ZIw,b1s8c1CTlHmLIlNGI9q-mQ,2,0,0,0,21/05/2018 17:10
X3HZMWo-SEVz6-z8_q10nQ,xqUG3n79lzxwqMmApPR9Vg,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,02/01/2014 06:30
qocvtrj3lkXufIsMeYWHJQ,XzKCZFs99FPhjEZnx3lziw,b1s8c1CTlHmLIlNGI9q-mQ,1,2,0,0,06/04/2018 03:46
Lt8HUcSA4ahCJvJP3CgDfQ,ymoAUpHaVN2WEh-0liUNpw,b1s8c1CTlHmLIlNGI9q-mQ,5,2,1,1,11/09/2009 01:22
uHNVzO5xBcAYvudiXCn0ww,zFYs8gSUYDvXkb6O7YkRkw,b1s8c1CTlHmLIlNGI9q-mQ,5,10,4,7,05/01/2014 06:26
br8_2Yn39BccyH9xH-Yr-g,ziqFJ5NsPW3EqINiS2IpBg,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,23/10/2010 15:36
w6PIO1d8VRQrMvvRGN2YIg,ZKwFB1ODixNJH6XxVKXVqg,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,13/10/2017 16:05
dlWCwHjc1tecnFtxrwjaoQ,ZMbD8fMP6Z3yUvlpMVDfSw,b1s8c1CTlHmLIlNGI9q-mQ,4,0,0,0,27/03/2018 16:36
MzYRQHWDrFRsQgnNtMqUuw,ZqfiRr2HL0sJH4t6zh2O7g,b1s8c1CTlHmLIlNGI9q-mQ,5,0,0,0,30/11/2009 07:12
xCF3FghWwdclDsqhEoJLjA,ztMTJcpz68xTn154D86Iww,b1s8c1CTlHmLIlNGI9q-mQ,4,2,1,2,18/06/2018 04:44
qZxew4bgb9idAEKotTBjLw,Z-xh3-Dsrv18BrtqTdqMGQ,b1s8c1CTlHmLIlNGI9q-mQ,2,0,0,0,18/06/2017 19:24
4HvoYitLJJ4SvT0AyToL8A,aQJrm7FkuU5SQov2-9bPBA,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,16/01/2017 16:35
F1aVrxy35G7j9BRLmj61rQ,asItVgPyD9584jKDkVoR1Q,B6Lja_ShYdicusIlEvaotQ,4,1,0,0,13/02/2017 02:02
5blyf_GGEeq-bjkRDuczaw,BfPUnHrVNZseIRzfNtc4hw,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,10/08/2017 19:10
Uye4QKy3skfj4S88GdQfvw,Bo0soDu85goIEHefGDJQ-A,B6Lja_ShYdicusIlEvaotQ,5,1,1,1,22/05/2018 18:23
UUlZqrvtCHdu7Me8_JB7-w,bRY89HoLTGTFFsAQikGOsw,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,16/03/2018 15:56
PVK5MOYbWY0MyDC7q2jq5g,c7KRpENpwni-RfjRNrYfRA,B6Lja_ShYdicusIlEvaotQ,5,39,12,28,12/06/2018 21:05
2pZuQeE3w01hdISJ0xkz3Q,cMEtAiW60I5wE_vLfTxoJQ,B6Lja_ShYdicusIlEvaotQ,4,4,1,4,02/11/2016 03:07
q0jhFvMf_rOhvJ0kGMUXmw,e9WqwYs6JC3i1QGWFgpfYg,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,06/10/2017 03:50
2Aj91cHJ1zobw00jCcp9Dg,fPqMkC1kGt52L6vRX4Nwkg,B6Lja_ShYdicusIlEvaotQ,4,0,0,0,03/08/2017 14:38
wWqSJVK7hZXr8A5tMKbTcQ,FuVAkSkmulM4SYB3KSgqjg,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,21/08/2017 07:27
pmGe25U35S7DstbLvtY2tA,GRIrm7IlXba-qJFIB-qD2Q,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,29/09/2018 15:22
oBOvQDyMcAj8OeRBweq4TQ,H2LtAZXLqCMXnzE7_ia7HQ,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,24/02/2018 02:09
68fk7mbcZkl1DWgZBgL8JA,I9_Eevm2Be99teo5v9qNwg,B6Lja_ShYdicusIlEvaotQ,5,1,0,1,28/07/2016 05:14
wqwSlKMtghIK9zrtAvq8vA,J4ywgQmEehzaBl5F2DTmiA,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,06/03/2018 14:50
qMJ6Aj0c-nSIgY2Ssk49Kg,jyruDL_tXRG0Vh-Z0QsQnA,B6Lja_ShYdicusIlEvaotQ,5,1,0,1,04/08/2017 04:30
WfWqj0kVhUCYFxWnHJ44JQ,Lgf1sEPcY0cZfj8t0x6fsg,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,09/04/2017 02:27
2soc_C2KEylPt2dbOBBiew,no2kFt4TEEzZDVaM8haSDA,B6Lja_ShYdicusIlEvaotQ,5,2,0,0,30/08/2016 21:39
pES8-n_1w1ei4-6kE-UJ9A,pFCNDNALhA3WoMh-YUJRWQ,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,20/08/2017 04:16
CmXMrcn4kEqTFJ3WVXHJhg,q7OFQIwTY_hcxbpb7eUtWw,B6Lja_ShYdicusIlEvaotQ,5,2,1,1,22/12/2017 02:54
kYQjFQHwUCWK36LVLNZfaw,RRgmasHVeks1ME8Pr3-cWQ,B6Lja_ShYdicusIlEvaotQ,5,1,1,1,15/04/2018 15:20
am7Xv_vJSbGScaGLcwsXRw,RwE7qd83IdZ-R5AHISkNPw,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,20/08/2017 04:07
uYo7ri_KLCpkrjgugEuH-g,s76BDmBx_8kcxGFDiU6k_g,B6Lja_ShYdicusIlEvaotQ,5,2,1,1,03/02/2018 03:34
NrAfI6FVUVa24adpCl73CQ,TCVPdGWJ22ph3wTkVFLRyA,B6Lja_ShYdicusIlEvaotQ,5,0,0,0,08/04/2018 06:06
IZyLupPWADmCN2RrMgTqPw,uAJxKWQ73Cuk6EJ_NI0hFQ,B6Lja_ShYdicusIlEvaotQ,4,1,1,1,18/02/2018 08:28
PGC66ixz3MlgXhG6Vlz7XQ,yR5IICr46_ka6ctgSP97Hw,B6Lja_ShYdicusIlEvaotQ,5,10,1,7,10/06/2018 20:52
IM4iRylT6y1_RA-UGZkDvg,KU-KCCcfiNWXyZgZVeLrbA,bAWUBRp4xV9D4yemjKjNYA,5,2,0,0,26/06/2016 21:35
p-aNBYyiY-zWnIkFKav_dQ,LEQ2koDD-i_a1vsmC3pAoQ,bAWUBRp4xV9D4yemjKjNYA,5,1,0,0,04/05/2017 05:23
bQW1QxwSyikdtoGbk9l7LQ,Q2IJZJwLfjcpoDFBdj0xGQ,bAWUBRp4xV9D4yemjKjNYA,5,1,0,0,28/03/2017 02:46
QqL-MVvb4RrWh3PEGIyzFw,MIQdBWd3EtLHq0PnuncFXg,cf09pm3jCGSsz3ofrnJ_zQ,1,1,0,0,18/05/2017 03:09
ikzEIaljsUZT4ZhUGrJ_vg,mpW-ma1BTcC2aM8tOX9pZA,cf09pm3jCGSsz3ofrnJ_zQ,1,1,0,0,12/09/2017 01:42
syeILy4jfYT5i7TlS32xIw,R9SlQ5MFGG5Stful_jISQQ,cf09pm3jCGSsz3ofrnJ_zQ,2,0,0,0,14/06/2018 16:23
YjSQD_MLCx8EMl6crzz2uw,XOEkotCBez8E-aIvpxLkMA,cf09pm3jCGSsz3ofrnJ_zQ,3,14,10,4,16/11/2009 00:28
4ESpLrIEf0XTjQvTxSvqRg,jzLA15Z7n-0w6nYmYSBAcQ,DG3T0vaU7ZyIAAgpJY2RqA,1,1,0,0,28/01/2017 01:28
t3djNuPO5vekrYGrP1WOPQ,QbBYQJ84jxy_sOPqxq1ToA,DG3T0vaU7ZyIAAgpJY2RqA,5,0,0,0,06/08/2018 23:41
nenuyPCAtcfoahur3DAWjA,_frRBxw5Fb80ISG4ELlPww,dInxwF8kXVdfLEGTIBRrSw,5,0,0,0,05/09/2017 22:46
QLYd7Pxyo0UhxOfR2R29zg,_lwu1qmtNHA3TpFM0oXi4A,dInxwF8kXVdfLEGTIBRrSw,1,0,0,0,28/02/2018 19:00
Bv3dIoFwsYsIjhWWAYNXKA,bhJ6ivAuSpgXP4JiKWjSZQ,dInxwF8kXVdfLEGTIBRrSw,3,0,0,0,03/12/2017 19:36
3j9ihS2IY73bfFu2srVjCQ,BPxhmyLh3RK_JRdzvnaloA,dInxwF8kXVdfLEGTIBRrSw,5,1,0,0,08/06/2017 06:25
VAeA1Lt8mZkUVbmNCfMkXg,CGzs5gkEgbggFUO4u4c-_A,dInxwF8kXVdfLEGTIBRrSw,1,0,1,0,13/05/2017 07:45
24oMopEPbvdWyLLNSTb0nw,DAssyKNnYBenf0s1uP5iRw,dInxwF8kXVdfLEGTIBRrSw,2,0,0,0,03/02/2018 05:43
CvJy7CdHJqsZNq22fUF7hA,DAssyKNnYBenf0s1uP5iRw,dInxwF8kXVdfLEGTIBRrSw,2,0,1,0,30/04/2017 04:13
qbG51stPKwR3BeF9thYbxQ,DPKByAz7OlelS-9JkdiQ0Q,dInxwF8kXVdfLEGTIBRrSw,5,1,0,0,24/03/2017 02:01
DEppU2h2cK88VNyxghz4YQ,k8xbw7sU37B8EVSxeCLl3w,dInxwF8kXVdfLEGTIBRrSw,1,0,0,0,03/02/2018 01:11
bHCiFGcG6w3Ofmveo-gpZw,nZ6ctPATqhXIReKDq7doVg,dInxwF8kXVdfLEGTIBRrSw,5,1,1,1,08/06/2017 15:05
5F3Hx8Af5vH7_YSI0rXBEA,PcvbBOCOcs6_suRDH7TSTg,dInxwF8kXVdfLEGTIBRrSw,4,14,4,11,02/06/2017 13:54
J7_VVhrLObHFZoo6OCRQWw,Ps_ufD6uhYAc1ot8sh3VGw,dInxwF8kXVdfLEGTIBRrSw,1,0,3,0,19/04/2017 15:32
mcwKvvBJXd9r4r8odpGb9A,trTSW9TPyRJPi5nwGhj5Gw,dInxwF8kXVdfLEGTIBRrSw,5,1,1,0,21/04/2017 23:56
54GfHI01NyH7LoIFEmYcpw,Y_mqHfbjOpIiNLnGNbLljg,dInxwF8kXVdfLEGTIBRrSw,2,0,0,0,24/01/2018 18:03
m__bXB1V8G9D1k7Bwni-9Q,1zZiHPeIZjTxL-LQb1hE_w,DxHiH_GFh21dvbaM5qKUgA,1,1,0,0,17/04/2017 16:55
7LQaw-VE3I2nrnWza-sq4g,91mKnknwr2z-e4_5FKk8Yw,DxHiH_GFh21dvbaM5qKUgA,2,5,0,1,26/11/2015 03:56
7axh4LWMus0-ORa1Icf5Ww,Pml6TYw6RHUWpbXKshtzfA,DxHiH_GFh21dvbaM5qKUgA,1,1,3,0,18/01/2015 23:53
NUADMWVJhPJ6XxUfqHxhDQ,U5ut1dZvm3i33lV3jtyd6w,DxHiH_GFh21dvbaM5qKUgA,1,2,0,0,14/04/2017 02:57
UC8KrU-c0GmG5mAE-B0_xw,aF2zZHEw-kkN9sgNnBeNNw,e9SnJv5VBeMLoYWtiM1CyQ,5,5,2,3,03/12/2010 16:01
AFN8xGN1zojd6PE_CkAG7Q,Semx1IFMnM6XqBTrGD2a2Q,e9SnJv5VBeMLoYWtiM1CyQ,2,1,0,0,29/05/2013 03:38
sgYdailETX8W2mFiAoSwKQ,xl4q7bbRmpl_3FYLBqEvQw,e9SnJv5VBeMLoYWtiM1CyQ,5,1,0,1,13/08/2013 15:29
impDUW_T53fKyYrH1qSOwg,aVoM2YmnwhtTi4kuGxmKgg,EiyMR_Vy3Ma-mp04cOVHmQ,5,0,0,0,01/10/2015 03:59
h0GdmmNG-4Me81iiw5fMzQ,d5n-Vvw8A0l-lHLGehG1pg,EiyMR_Vy3Ma-mp04cOVHmQ,5,1,0,0,03/09/2018 18:25
Kx5uYNOI7bTRbrES1HtClg,IQhVed1IpY2Wvdae-0Pwgg,EiyMR_Vy3Ma-mp04cOVHmQ,5,0,0,0,19/08/2015 23:36
lJPJMMPnG8uqvXiMNa12Wg,ZXSNzKI638WQ3x5iKgM-ug,EiyMR_Vy3Ma-mp04cOVHmQ,5,1,0,1,27/05/2018 18:50
4agfANATwK7Tff1IWq9CDA,32ZVCO_BxQN4cLmUDPNGMQ,EYBA2MQUm1xkWRfo1rXaQw,5,1,0,1,12/11/2014 15:27
yWnO5DRnZNIjJrWpF5D3kw,bjeSfljkJsuxh7NKAGx2ug,EYBA2MQUm1xkWRfo1rXaQw,5,0,0,0,21/08/2015 20:04
WZFKIS7oc4FCd4bKfJwK2A,d9AK1mQoUPLBLk98HLOwrg,EYBA2MQUm1xkWRfo1rXaQw,1,0,1,0,13/03/2015 20:46
Epu8rYaWhnckr6lDzUBfMg,dFen4ej-XqElsEBcD6SQqA,EYBA2MQUm1xkWRfo1rXaQw,1,0,0,0,10/06/2015 21:23
Npk8GB9Y_o2KCMrJbJxCPw,Ec2PT4M1H5U0wn7CQF3h6g,EYBA2MQUm1xkWRfo1rXaQw,3,0,3,0,22/01/2015 16:59
wpLzp6iHSF28xu5_T5JLXw,f53SDhSYWNaNFYDt0rJliQ,EYBA2MQUm1xkWRfo1rXaQw,1,0,0,0,19/08/2015 20:14
7sLWecOyY9YsD10xVLaNrg,fYZzYY1yOsymUc1m5ZiSTA,EYBA2MQUm1xkWRfo1rXaQw,2,1,0,0,21/05/2015 16:28
kCP9sVd31w31SnzJP3Z38A,KSEFgwcscHz07yiboem83A,EYBA2MQUm1xkWRfo1rXaQw,5,0,0,0,01/09/2015 20:07
HJWzv7DmAmOSd0pN_yX1ng,PT-wkqqP3WRZn2u-U8hN-w,EYBA2MQUm1xkWRfo1rXaQw,4,1,0,0,09/01/2015 15:51
FVBGwahKYMM1EUjmDmu0FA,pvu-V5cSsJ-P19Fvdxec4w,EYBA2MQUm1xkWRfo1rXaQw,5,2,0,0,02/12/2014 20:23
Rw2JF34zlTV07skD0ObWcg,V_d-f3wYgulAqNLVZijsLg,EYBA2MQUm1xkWRfo1rXaQw,5,0,0,0,16/07/2015 18:17
6nfjFB_XEt3VQy6E3m6FTQ,v2WrKPkRI1TikXDKAi8VFw,EYBA2MQUm1xkWRfo1rXaQw,1,0,0,0,09/10/2015 14:07
Jt4DxHwbcxCBgsTdzudCNA,v2WrKPkRI1TikXDKAi8VFw,EYBA2MQUm1xkWRfo1rXaQw,3,2,0,0,02/06/2015 13:39
HlBcFABu7NWF1WJi5_J1dA,9N_EZnvtz-XCkgRNVI_21g,FQMfUtcKH_asUnVDTQ6s8Q,5,0,0,0,25/06/2015 06:58
YjW6TOQ4872jqaeKFW8oxA,H7_3SmYbE_a6uRKp_Bj04w,FQMfUtcKH_asUnVDTQ6s8Q,1,0,0,0,11/09/2014 17:30
GNP4VsopdHLSvyFSbPp_oQ,dvln77daUT7LiHZXEzALvQ,fTpkpMTa3KaJvxkzowXoiQ,4,0,0,0,13/03/2015 04:53
ojsUi5BAXT2odPucmjb9Bw,9XPcu19pmQ6JZ9YsATU_pw,g3DIvjKWNy-kD6tkGQ39GQ,4,0,0,0,11/10/2017 15:03
xgm8Ft1gFyTjINMtchRR8w,KQ2CFHDyA4sD85DVnJk8Tg,g3DIvjKWNy-kD6tkGQ39GQ,2,1,0,0,27/04/2016 20:28
uzl1_HCd2EK-KNTMPcUjyQ,oTZwI2TEpT_mCQG9qGSKeA,g3DIvjKWNy-kD6tkGQ39GQ,1,0,0,0,27/07/2018 20:13
BhGlqLif1ReQjgyBGN_FJQ,vm0r8ot9ym-EGOOpMt7RBA,g3DIvjKWNy-kD6tkGQ39GQ,4,0,0,0,19/11/2015 19:29
nzkGYaJBv-iMeeISMgdAiA,xLEStixBsocsdOMH6mjtBA,g3DIvjKWNy-kD6tkGQ39GQ,5,1,0,0,28/02/2017 20:26
sY5Bbvk6esjrX8HWi3L7Aw,33uH27WASPBZpHSSiQH9TQ,GdV24nwlR29MPqNXFglZnQ,1,2,0,0,19/07/2015 01:16
bpLrnmpOIwx22EfQVAQ68Q,4ZH-3E-jUbZro6Hq5ZKTuQ,GdV24nwlR29MPqNXFglZnQ,1,0,0,0,27/10/2016 20:35
VDLXkNZ8Ki2yjbpfvn0AEw,aA5DgDHTYyH9HJ2Ahg6IKw,GdV24nwlR29MPqNXFglZnQ,2,3,4,2,25/03/2013 23:41
zIpWriYKJck98RPCWCMJqg,cbjqNi5JXYcnlXoPXRQh9A,GdV24nwlR29MPqNXFglZnQ,1,0,0,0,04/08/2017 07:54
M0ytSB8bSjq9td1aGzapew,DZNyQMdrVziQV54ygrK4JA,GdV24nwlR29MPqNXFglZnQ,1,1,1,1,08/01/2017 20:23
aT7xiB6DhDy3NEYTTTrcqQ,Fx471oyzcBl2Hu6IIIhJog,GdV24nwlR29MPqNXFglZnQ,4,1,0,0,16/12/2012 04:01
YPFN6fTTWfQr8eOpDrES7Q,H764_L2Z9yGOo5e25bI8RQ,GdV24nwlR29MPqNXFglZnQ,1,1,0,0,27/06/2012 03:20
i9p1pi5GbH9ksdQ0TdpdVw,H9GzFuFLChE95oSnUqm_Iw,GdV24nwlR29MPqNXFglZnQ,2,0,0,0,23/11/2016 01:16
WtDvx8dZPfZ9FD9gptSQCg,hocNV9i2G4HV_naH_WQLYA,GdV24nwlR29MPqNXFglZnQ,2,1,0,0,05/10/2017 05:29
X-gmamzMAuaK3FFgrl87xg,hz7wUqtjQXGGQD1Za1RuVw,GdV24nwlR29MPqNXFglZnQ,2,0,0,0,28/09/2017 20:12
c0V7ptFQlBrqXi9dkwP9iA,IBiHQzvzP01UNuLbADSz4A,GdV24nwlR29MPqNXFglZnQ,4,2,1,2,14/09/2012 04:00
wQjlLkOaBrNTrbS0CGnXgA,k7J0CjxFoxdSayhlDE-k7w,GdV24nwlR29MPqNXFglZnQ,1,6,2,3,13/06/2017 05:01
G8YTsCXMx32WYkUN-caLLw,LS4_diW-hUJrHbxzwxsD2g,GdV24nwlR29MPqNXFglZnQ,1,0,0,0,16/03/2018 03:20
cMqv4HS5VmxnEaWYkyk2Kg,N-Sy8I9byR2Q2gTI99nKxQ,GdV24nwlR29MPqNXFglZnQ,1,1,0,1,17/09/2012 05:35
HX6gKeqi9jslEKNOqbIHgg,okS9h_ZG4cggYlluhfnlZw,GdV24nwlR29MPqNXFglZnQ,4,0,0,0,28/06/2017 03:36
8K6rf5H2uVjiOSGp3MswHw,qMS8XrVGVNR38kr0v3yGMw,GdV24nwlR29MPqNXFglZnQ,1,1,0,0,11/09/2016 01:26
x_CgpD_RGYFBomcSk-61EQ,RHmzjc2-afyElIdgMTpQww,GdV24nwlR29MPqNXFglZnQ,2,1,0,0,07/07/2016 00:18
0jV370j54weeqsMN5z8HZA,S-oatbN-h7SKiWwkTWw5QA,GdV24nwlR29MPqNXFglZnQ,4,0,0,0,28/01/2018 15:58
j4F9xwbAPXhB5hWsnoYwkQ,T3DUDXe7V408EQZ-4ahR4g,GdV24nwlR29MPqNXFglZnQ,1,0,0,0,16/12/2015 22:52
5KhR_69vHy3Y49TJQ8sbEg,TaE6tREf5nuzM-yVjbObgw,GdV24nwlR29MPqNXFglZnQ,1,3,3,1,10/12/2016 23:24
KsY-lMeD6Ap_LBpW4YTiHg,twk6mzJKGDn4QNGBK89QMw,GdV24nwlR29MPqNXFglZnQ,4,1,0,0,16/09/2014 18:14
9S9sPp4ZbFVXVbDOLcabmw,uBZ3u1NuNQzkELznJphJsw,GdV24nwlR29MPqNXFglZnQ,3,0,0,0,19/01/2012 21:59
ODvGguIfm_UDexwHV5mt7Q,X7C168shQcuFRXwLrzXffA,GdV24nwlR29MPqNXFglZnQ,1,4,0,2,01/09/2012 23:17
VPy5HYT-8FzAvwDlgrbT_w,xcTh6CT4BAbUbgXE2aZ3Iw,GdV24nwlR29MPqNXFglZnQ,2,1,0,0,26/09/2017 23:37
CR-WfgRrr5heuQ_M2BrJdg,XEHZoTDWjw3w-gcQyYIe4g,GdV24nwlR29MPqNXFglZnQ,3,2,3,3,23/08/2010 20:46
aqBxTnyhLp92_iV912kWow,Yqzz7VfXMPWlDXB2W_TwBA,GdV24nwlR29MPqNXFglZnQ,5,1,1,1,08/03/2015 04:37
55kMTSSLpzBMP6wIe4VP6A,YtZl1LIZWWZ2YZbBM2OgLA,GdV24nwlR29MPqNXFglZnQ,5,2,1,1,08/03/2017 00:56
_I1vbn3iS9wAdzuLDGxJjQ,DAfpQ9gWpG9M2ZOJMPzzpg,GkdPyDsb8y0xfArDam0Ifw,1,0,0,0,23/09/2017 16:26
rKrnttILw2-eBrGnwtxPXw,GvYekKuACWt3MJ7ZhENGAA,GkdPyDsb8y0xfArDam0Ifw,1,0,0,0,24/04/2015 22:20
